,Text,Predicted Label,LLM Response,True Label,Prediction Time
6678,L.A. Candy is a young-adult fiction novel by American television personality Lauren Conrad. It was published on February 8 2010 by HarperTeen as the second novel from the L.A. Candy series.,WrittenWork,Written,WrittenWork,0.12917470932006836
6679,Go Dog. Go! is a 1961 children's book written and illustrated by P. D. Eastman.The book describes the actions and interactions of a group of highly mobile dogs who operate cars and other conveyances in pursuit of work play and a final mysterious goal: a dog party. The book introduces concepts such as color and relative position with simple language and humor. (The blue dog is in.,WrittenWork,Written,WrittenWork,0.1458289623260498
6680,Evolutionary Psychology is an open access peer-reviewed academic journal published online since 2003. It covers empirical philosophical historical and socio-political aspects of evolutionary psychology. Its current co-editors in chief are Todd K. Shackelford (Oakland University) and Steven M.,Company,Company,WrittenWork,0.13020539283752441
6681,The Gospel According To Adam is a 2006 novel by Muhammad Aladdin and has been published by Merit Publishing House in Egypt. It is his first novel followed by The Twenty-Second Day in 2007.,WrittenWork,Written,WrittenWork,0.12975072860717773
6682,The French Lieutenant's Woman is a 1969 postmodern historical fiction novel by John Fowles. It was his third published novel after The Collector (1963) and The Magus (1965). The novel explores the fraught relationship of gentleman and amateur naturalist Charles Smithson and the former governess and independent woman Sarah Woodruff with whom he falls in love.,WrittenWork,Written,WrittenWork,0.14550495147705078
6683,Angels & Demons is a 2000 bestselling mystery-thriller novel written by American author Dan Brown and published by Pocket Books. The novel introduces the character Robert Langdon who is also the protagonist of Brown's subsequent 2003 novel The Da Vinci Code; his 2009 novel The Lost Symbol; and the 2013 novel Inferno. Angels and Demons shares many stylistic literary elements with its sequel such as conspiracies of secret societies a single-day time frame and the Catholic Church.,WrittenWork,Written,WrittenWork,0.1472640037536621
6684,Cloudsplitter is a 1998 historical novel by Russell Banks relating the story of abolitionist John Brown.The novel is narrated as a retrospective by John Brown's son Owen Brown from his hermitage in the San Gabriel Mountains of California. His reminiscences are triggered by the reception of an invitation from a Miss Mayo assistant to Oswald Garrison Villard then researching his book John Brown: A Biography Fifty Years After (Boston 1910).,WrittenWork,Written,WrittenWork,0.1462411880493164
6685,Ethnology is an anthropology journal founded in 1962 by George Peter Murdock published by the University of Pittsburgh. It specializes in ethnographic articles and cross-cultural studies.,EducationalInstitution,Educ,WrittenWork,0.1288139820098877
6686,Maburaho (まぶらほ) is a romantic school comedy light novel series written by Toshihiko Tsukiji illustrated by Eeji Komatsu and serialized in Gekkan Dragon Magazine. The light novel was adapted into a manga illustrated by Miki Miyashita and later developed into a 24 episode anime series produced by J.C.Staff and broadcast by WOWOW in Japan.The series is about the story of Kazuki Shikimori a second year student of the prestigious magic school Aoi Academy.,WrittenWork,Written,WrittenWork,0.1485583782196045
6687,Highway Star (ハイウェイ・スター Haiuei Sutā) is a graphic novel created by Katsuhiro Otomo. It is his second published collection of short stories from various years each running at roughly 20 pages and includes Otomo's second-earliest collected story. It has been reprinted four times the last year being 1997.,WrittenWork,Written,WrittenWork,0.13882207870483398
6688,Summer Sisters (ISBN 0-385-32405-7) is a 1998 novel by Judy Blume. It focuses on the life of two fictional characters the girls Victoria Leonard (Vix) and Caitlin Somers.Because of its heavy sexual content—including lesbianism—this Blume novel is aimed squarely at an adult audience not her pre-teen audience for which she gained popularity.,WrittenWork,Written,WrittenWork,0.14549708366394043
6689,Birding Scotland is a quarterly birding magazine published in the United Kingdom. The editors are H. I. Scott and S. L. Rivers. It is aimed at birdwatchers with an interest in birds in Scotland.,WrittenWork,Written,WrittenWork,0.13115215301513672
6690,June Moon is a play by George S. Kaufman and Ring Lardner. Based on the Lardner short story Some Like Them Cold about a love affair that loses steam before it ever gets started it includes songs with words and music by Lardner but is not considered a musical per se.At its center is Fred Stevens a young aspiring lyricist who journeys from Schenectady to New York City where he hopes to make a name for himself in the world of song publishing and night clubs.,WrittenWork,Written,WrittenWork,0.1542222499847412
6691,Journal of Biomolecular Screening is a peer-reviewed scientific journal published by SAGE Publications on behalf of the Society for Laboratory Automation and Screening. It covers scientific and technical applications and advances in areas such as lab automation and robotics virtual screening and high throughput screening.,Company,Company,WrittenWork,0.13016510009765625
6692,The University of Pennsylvania Journal of International Law (Bluebook abbreviation: U. Pa. J. Int'l L.) is a scholarly journal focusing on issues of international law international relations transnational law and comparative law. The Journal is published quarterly by an organization of second and third year law students at the University of Pennsylvania Law School.,EducationalInstitution,Educ,WrittenWork,0.1384572982788086
6693,G2: The Global Gujarati is an international magazine about the lifestyle of Gujaratis and Parsis. It covers prominent Gujaratis and Parsis all over the world. It is published in English by the Lokmat Group the fourth largest media house in India. G2 has won an International award in the Best New Launch of a local title category from Asian Publishing Management for 2007. G2 is distributed in the USA UK South Africa UAE and India.,Company,Company,WrittenWork,0.14710640907287598
6694,Saint Tail (怪盗セイント・テール Kaitō Seinto Tēru also known as Mysterious Thief Saint Tail) is a phantom thief magical girl manga and anime series. Originally a twenty-four part manga by Megumi Tachikawa the story was adapted into an anime television series by producer Tokyo Movie Shinsha with forty-three episodes and one short broadcast by ABC.,Film,Film,WrittenWork,0.13898229598999023
6695,ART PAPERS is a non-profit bimonthly magazine about contemporary art. Established in 1977 as the Atlanta Art Workers Coalition Ltd. Newsletter it is the only critical arts magazine published in the Southeastern United States (Atlanta GA).,Company,Company,WrittenWork,0.12958240509033203
6696,The Australian Economic History Review: An Asia-Pacific Journal of Economic Business & Social History is a peer-reviewed academic journal with social-scientific analyses principally of Pacific-Asian economic history. It is published three times a year by Wiley-Blackwell on behalf of the Economic History Society of Australia and New Zealand. It was established in 1961 and is edited by Stephen Morgan John Singleton Martin Shanahan and Lionel Frost.,WrittenWork,Written,WrittenWork,0.14551091194152832
6697,Contract With the World is a 1980 novel written by Canadian author Jane Rule. The story takes place in Vancouver British Columbia in the mid-1970s and is divided in six parts each focusing on the perspective of a different character. Themes of artistic motivation personal fulfilment and sexual politics are present throughout.,WrittenWork,Written,WrittenWork,0.13803482055664062
6698,War Horse is a children's novel by Michael Morpurgo. It was first published in Great Britain by Kaye & Ward in 1982. The story recounts the experiences of Joey a horse purchased by the Army for service in World War I France and the attempts of young Albert his previous owner to bring him safely home. It formed the basis of both an award winning play (2007) and an acclaimed film (2011).,WrittenWork,Written,WrittenWork,0.1455996036529541
6699,The Spirit of the Age (full title The Spirit of the Age: Or Contemporary Portraits) is a collection of character sketches by the early 19th century English essayist literary critic and social commentator William Hazlitt portraying 25 men mostly British whom he believed to represent significant trends in the thought literature and politics of his time.,WrittenWork,Written,WrittenWork,0.13805675506591797
6700,The Daily Wahdat or Wahdat daily (Pashto: وحدت ورځپاڼه‎) is a Pashto daily newspaper published in Peshawar in the North-West Frontier Province of Pakistan.,Company,Company,WrittenWork,0.13025331497192383
6701,England England is a satirical postmodern novel by Julian Barnes published and shortlisted for the Booker Prize in 1998. While researchers have also pointed out the novel's characteristic dystopian and farcical elements Barnes himself described the novel as a 'semi-farce'.England England broaches the idea of replicating England in a theme park on the Isle of Wight.,WrittenWork,Written,WrittenWork,0.13944339752197266
6702,Q is a popular music magazine published monthly in the United Kingdom.Founders Mark Ellen and David Hepworth were dismayed by the music press of the time which they felt was ignoring a generation of older music buyers who were buying CDs — then still a new technology. Q was first published by the EMAP media group in October 1986 setting itself apart from much of the other music press with monthly production and higher standards of photography and printing.,Company,Company,WrittenWork,0.14554119110107422
6703,Tituba of Salem Village is an African-American children's novel by Ann Petry.,WrittenWork,Written,WrittenWork,0.1270887851715088
6704,The Vision of Judgment (1822) is a satirical poem in ottava rima by Lord Byron which depicts a dispute in Heaven over the fate of George III's soul. It was written in response to the Poet Laureate Robert Southey's A Vision of Judgement (1821) which had imagined the soul of king George triumphantly entering Heaven to receive his due.,WrittenWork,Written,WrittenWork,0.1448671817779541
6705,The Command is a classic science fiction story pioneering the concept of uplift by L. Sprague de Camp the first in his Johnny Black series. It was first published in the magazine Astounding Science-Fiction for October 1938 and first appeared in book form in the hardcover anthology Modern Masterpieces of Science Fiction (World Publishing Co. 1965; reprinted by Hyperion Press 1974).,Film,Film,WrittenWork,0.14580368995666504
6706,King Queen Knave is a novel written by Vladimir Nabokov (under his pen name V. Sirin) while living in Berlin and sojourning at resorts in the Baltic in 1928. It was published as Король дама валет (Korol' dama valet) in Russian in October of that year; the novel was translated into English by the author's son Dmitri Nabokov (with significant changes made by the author) in 1968 forty years after its Russian debut.,WrittenWork,Written,WrittenWork,0.1511237621307373
6707,A Happy Healthy You is a 2010 women's self-help book written by Mary Johanna McCurley Jyotsna Sahni Jan DeLipsey Lu Jurcova Phillips and Kristi McIntyre. The work was first published on January 11 2010 through BookSurge.,WrittenWork,Written,WrittenWork,0.13896441459655762
6708,Texte zur kunst is a German contemporary art magazine.,EducationalInstitution,Educ,WrittenWork,0.12795209884643555
6709,The Fatal Conceit: The Errors of Socialism is a non-fiction book written by the economist and political philosopher Friedrich Hayek and edited by William Warren Bartley.,WrittenWork,Written,WrittenWork,0.12883281707763672
6710,Blood Work is a novel written by Michael Connelly which marks the first appearance of Terry McCaleb. The book was used as the basis for the 2002 movie of the same name starring Clint Eastwood. Connelly was inspired to write the story by a friend who received an organ transplant.,WrittenWork,Written,WrittenWork,0.13109993934631348
6711,The Forlorn Hope is a science fiction novel by David Drake.,WrittenWork,Written,WrittenWork,0.12793397903442383
6712,The Dungeon Master's Kit contains rules concerning the arbitration and administration of the fourth edition of the Dungeons & Dragons fantasy role-playing game and is intended for use primarily or only by the game's Dungeon Master.It is intended as a companion book to Heroes Of The Fallen Lands which contains all of the basic rules of gameplay and the Monster Vault which is a reference book giving statistics and characteristics to various animals and monsters.It contains information on the Dungeons & Dragons world running the game building adventures and rewards.,Company,Company,WrittenWork,0.14609003067016602
6713,Anglo-Saxon Deviant Burial Customs is an archaeological study of atypical burial practices in Anglo-Saxon England. It was written by the English archaeologist Andrew Reynolds of the UCL Institute of Archaeology based on the work which he had undertaken for his PhD completed in 1998.,WrittenWork,Written,WrittenWork,0.1302659511566162
6714,The Corinthian is a regency novel by Georgette Heyer.,WrittenWork,Written,WrittenWork,0.12815284729003906
6715,Now I Know is a young adult novel by Aidan Chambers first published in 1987. It is a meditation on faith and religion through three interlinked stories which are told by means of letters jottings flashbacks poetry and puzzles. The novel is part of the author's Dance Sequence a group of novels which stand alone but can be read in relation to each other.,WrittenWork,Written,WrittenWork,0.14039325714111328
6716,Grief is a novel by American author Andrew Holleran published in 2006. An open homosexual Holleran maintains the reputation of a respected writer of Gay Literature. The novel takes place in Washington D.C. following the personal journey of a middle-aged gay man dealing with the death of his mother. The novel received the 2007 Stonewall Book Award.,WrittenWork,Written,WrittenWork,0.139024019241333
6717,Domenica del Corriere was an Italian weekly newspaper which ran from 1899 to 1989.It came out every Sunday free with the Corriere della Sera but was also sold separately.It was famous for its cover drawings and its issues are still collected.In the May 2nd 1972 issue of the paper Father Pellegrino Maria Ernetti (1925-1994) claimed to have seen the actual crucifixion through a device called a Chronovisor which allowed individuals to view events from the past (and possibly the future) by looking through a tube.,Company,Company,WrittenWork,0.1778111457824707
6718,Battlelines is a 2009 book by Tony Abbott the current Prime Minister of Australia when he was then in Opposition. The book is partly autobiographical and discusses his experiences in the Liberal Party of Australia and in the Howard Government. The book was written during Abbott's time as a Shadow Minister following the 2007 defeat of the Howard Government and prior to Abbott's 2009 Liberal Party leadership election as Leader of the Opposition in the Australian Parliament.,WrittenWork,Written,WrittenWork,0.14598536491394043
6719,Eucalyptus is a novel by Australian novelist Murray Bail. The book won the 1999 Miles Franklin Award and the 1999 Commonwealth Writers' Prize.,WrittenWork,Written,WrittenWork,0.13120317459106445
6720,Gray's Sporting Journal is a magazine dedicated to the pursuit of outdoor recreation with an emphasis on hunting and fishing. It is a consciously literary publication using a blind reader to select articles poems and stories for publication. The blind reader receives only the text of the submitted work not the name of the author thus theoretically preventing publication of works based on fame only. Gray's Sporting Journal is published six times a year.,Company,Company,WrittenWork,0.14575743675231934
6721,Spiral (らせん Rasen) is a 1995 Japanese novel a part of author Koji Suzuki's Ring Cycle series. It is the second in the Ring Trilogy and a film based on the book Rasen was released in 1998. The English translation of the book was published by Vertical Press in the United States and by Harper Collins in Britain.,WrittenWork,Written,WrittenWork,0.13878536224365234
6722,The Hoosier Schoolmaster: A Story of Backwoods Life in Indiana is an 1871 novel by the American author Edward Eggleston. The novel originated from a series of stories written for Hearth and Home a periodical edited by Eggleston and was based on the experiences of his brother George Cary Eggleston who had been a schoolteacher in Indiana. The novel is noted for its realistic depictions of 19th-century American rural life and for its use of local dialect.,WrittenWork,Written,WrittenWork,0.14780592918395996
6723,The British Journal of Pharmacology is a biweekly peer-reviewed medical journal covering all aspects of experimental pharmacology. It is published for the British Pharmacological Society by Wiley-Blackwell. From 1946 to 1968 it has been published under the name British Journal of Pharmacology and Chemotherapy. According to the Journal Citation Reports its 2012 impact factor is 5.067 ranking it 21st in the category Pharmacology & Pharmacy. The current editor-in-chief is J.C. McGrath.,EducationalInstitution,Educ,WrittenWork,0.14799141883850098
6724,Madrigales ideográficos are two poems by the poet journalist and Mexican diplomat José Juan Tablada published in 1920 in Caracas Venezuela in his slim volume of poetry Li Po and other poems. This book of poems was edited by Eduardo Nuñez Coll and printed by the Bolívar Press on January 6 1920. A game to arrange lines of traditional poetry to form pictures with them Li Po and other poems is a book of these drawings crafted entirely out of poetic verse.,WrittenWork,Written,WrittenWork,0.14726924896240234
6725,Tuulilasi (English: Windscreen) is the biggest automobile magazine in Finland. It has been published since 1963 by A-lehdet Oy as of 2009 the third publisher in the country. The magazine is published 16 times per year.,Company,Company,WrittenWork,0.13039565086364746
6726,Doubt A Parable is a 2004 play by John Patrick Shanley. Originally staged off-Broadway at the Manhattan Theatre Club on November 23 2004 the production transferred to the Walter Kerr Theatre on Broadway in March 2005 and closed on July 2 2006 after 525 performances and 25 previews. The play won the 2005 Pulitzer Prize for Drama and Tony Award for Best Play.,WrittenWork,Written,WrittenWork,0.14661073684692383
6727,The Accounting Review is a bimonthly peer-reviewed academic journal published by the American Accounting Association (AAA) that covers accounting with a scope encompassing any accounting-related subject and any research methodology. Its current editor-in-chief is John Harry Evans III (University of Pittsburgh).,Company,Company,WrittenWork,0.13061881065368652
6728,Just Relations is a Miles Franklin Award winning novel by Australian author Rodney Hall. The novel won the Miles Franklin Award the FAW ANA Literature Award and the FAW Barbara Ramsden Award for the Book of the Year in 1982.,WrittenWork,Written,WrittenWork,0.12999415397644043
6729,Jane of Lantern Hill is a novel by Canadian author L. M. Montgomery. The book was adapted into a 1990 telefilm Lantern Hill by Sullivan Films the producer of the highly popular Anne of Green Gables television miniseries and the television series Road to Avonlea.,WrittenWork,Written,WrittenWork,0.1310253143310547
6730,Black Edelweiss: A Memoir of Combat and Conscience by a Soldier of the Waffen-SS is a book by Johann Voss (a pseudonym) detailing the experiences of a soldier in the Waffen-SS.Voss served in SS-Gebirgsjäger-Regiment 11 Reinhard Heydrich part of the 6th SS Mountain Division Nord.,WrittenWork,Written,WrittenWork,0.14703679084777832
6731,The Harvard International Law Journal is the oldest and most-cited academic journal of international law in the United States. It is run and edited by students at Harvard Law School but relies on input from peer reviewers. It originally appeared in 1959 as the Bulletin and later the Journal of the Harvard International Law Club taking its current name in 1966.The journal publishes articles on international comparative and foreign law the role of international law in U.S.,EducationalInstitution,Educ,WrittenWork,0.14902901649475098
6732,Girl Interrupted is a best-selling 1993 memoir by American author Susanna Kaysen relating her experiences as a young woman in a psychiatric hospital in the 1960s after being diagnosed with borderline personality disorder. The memoir's title is a reference to the Vermeer painting Girl Interrupted at her Music.While writing the novel Far Afield Kaysen began to recall her almost two years at McLean Hospital.,WrittenWork,Written,WrittenWork,0.14534640312194824
6733,Studia Etymologica Cracoviensia is an annual peer-reviewed academic journal covering historical linguistics on languages of Eurasia. The founder and the editor-in-chief is Marek Stachowski. It was established in 1996 and is published by Cracow University.The journal is abstracted and indexed in the Central and Eastern European Online Library the Central European Journal of Social Sciences and Humanities ProQuest and EBSCO databases.,EducationalInstitution,Educ,WrittenWork,0.1464858055114746
6734,Allan's Wife & Other Tales is a collection of Allan Quatermain stories by H. Rider Haggard first published in London by Spencer Blackett in December 1889. The title story was new with its first publication intended for the collection but two unauthorized editions appeared earlier in New York based on pirated galley proofs.,WrittenWork,Written,WrittenWork,0.13806748390197754
6735,The Toronto Journal of Theology is a peer-reviewed academic journal published by the Toronto School of Theology and the University of Toronto Press.,EducationalInstitution,Educ,WrittenWork,0.128678560256958
6736,The Luck of Ginger Coffey a novel by Northern Irish-Canadian writer Brian Moore was published in 1960 in the United States by Atlantic Monthly and in the United Kingdom by Andre Deutsch. In Canada it received a Governor General's Award. The book was made into a film directed by Irvin Kershner and released in 1964. Robert Shaw starred in the title role.,WrittenWork,Written,WrittenWork,0.14688420295715332
6737,Therapy is a mystery novel by American author Jonathan Kellerman,WrittenWork,Written,WrittenWork,0.12768054008483887
6738,A Capital (lit. The Capital (City)) was a Portuguese afternoon newspaper published in Lisbon from 21 February 1968 to 30 July 2005.,Company,Company,WrittenWork,0.12887930870056152
6739,Protein Expression and Purification is a peer-reviewed scientific journal covering research on the protein isolation based on conventional fractionation as well as techniques employing various molecular biological procedures to increase protein expression.,WrittenWork,Written,WrittenWork,0.128859281539917
6740,Brigham Young: American Moses is a biography about Brigham Young by Dr. Leonard J. Arrington published by Alfred A. Knopf in 1985.,WrittenWork,Written,WrittenWork,0.1287386417388916
6741,El Comercio is a daily newspaper in Spain. Published in Gijón it's the second-largest newspaper by circulation in Asturias with a daily circulation of 24000.Since 1995 it is integrated in Grupo Vocento and in 1996 it acquired La Voz de Avilés name it has the newspaper in this city.,Company,Company,WrittenWork,0.1385798454284668
6742,Atmospheric Chemistry and Physics is an open access peer-reviewed scientific journal published by the European Geosciences Union. It covers research on the Earth's atmosphere and the underlying chemical and physical processes including the altitude range from the land and ocean surface up to the turbopause including the troposphere stratosphere and mesosphere.,Company,Company,WrittenWork,0.13828754425048828
6743,The República is a national daily newspaper published by Nepal Republic Media Pvt. Ltd. in Kathmandu Nepal. The newspaper began its online edition on January 1 2009 and print edition on April 24 2009. Ameet Dhakal was the founding editor-in-chief of the newspaper but he resigned in April 2012 and Kosmos Biswakarma took over the editorship.The publication was owned by the Gyawali family who co-founded Nepal's Kantipur Publications Pvt. Ltd. but they split in 2008.[citation needed],Company,Company,WrittenWork,0.14880704879760742
6744,The Tunnel is William H. Gass's 1995 magnum opus that took 26 years to write and earned him the American Book Award of 1996. It was also a finalist for the PEN/Faulkner award.The Tunnel is the work of William Frederick Kohler a professor of history in an unnamed university in the American Midwest.,WrittenWork,Written,WrittenWork,0.13911700248718262
6745,Wolf to the Slaughter is a novel by British crime-writer Ruth Rendell first published in 1967. It is the third book in the popular Inspector Wexford series.,WrittenWork,Written,WrittenWork,0.12941479682922363
6746,Biological Chemistry is a peer-reviewed scientific journal focusing on biological chemistry. The journal is published by Walter de Gruyter and the current editor-in-chief is Bernhard Brüne.,Company,Company,WrittenWork,0.13608074188232422
6747,The Uzbek Soviet Encyclopedia (Uzbek: Oʻzbek sovet ensikopediyasi OʻzSE in Latin script Ўзбек совет энциклопедияси ЎзСЭ in Cyrillic script; Russian: Узбекская советская энциклопедия УзСЭ) is the largest and most comprehensive encyclopedia in the Uzbek language comprising 14 volumes. It is the first general-knowledge encyclopedia in the Uzbek language. The encyclopedia was printed in the Cyrillic script.,WrittenWork,Written,WrittenWork,0.1470646858215332
6748,Cloud Cuckoo Land (German: Wolkenkuckucksheim) is a biannual academic journal of architecture and urbanism published in English German and Russian. The journal was established in 1996 and is edited by Eduard Heinrich Führ. Cloud Cuckoo Land is one of the few German architecture periodicals that are not facing commercial pressure.,EducationalInstitution,Educ,WrittenWork,0.13922810554504395
6749,With Fire and Sword (Polish: Ogniem i mieczem) is a historical novel by the Polish author Henryk Sienkiewicz published in 1884. It is the first volume of a series known to Poles as the Trilogy followed by The Deluge (Potop 1886) and Fire in the Steppe (Pan Wołodyjowski 1888) also translated as Colonel Wolodyjowski.,WrittenWork,Written,WrittenWork,0.15429139137268066
6750,Generation A is the thirteenth novel from Canadian novelist Douglas Coupland. It takes place in a near future in a world in which bees have become extinct. The novel is told with a shifting-frame narrative perspective shifting between the novel's five main protagonists. The novel mirrors the style of Coupland's first novel Generation X: Tales for an Accelerated Culture which is also a framed narrative.,WrittenWork,Written,WrittenWork,0.14519834518432617
6751,The Answer is the 53rd and penultimate book in the Animorphs series. It is the final book (fully) narrated by Jake and is the final book to fully be narrated by only one character.,WrittenWork,Written,WrittenWork,0.12954187393188477
6752,The Return of Depression Economics and the Crisis of 2008 is a non-fiction book by American economist and winner of the Nobel Prize in economics Paul Krugman. The 2008 book is an updated version of his 1999 work The Return of Depression Economics and draws parallels between the 2008 financial crisis and the Great Depression.,WrittenWork,Written,WrittenWork,0.1385030746459961
6753,Poems in Prose is an illustrated collection of prose poems by Clark Ashton Smith. It was released in 1965 and was published by Arkham House in an edition of 1016 copies. The book is a nearly complete collection of Smith's prose poetry.,WrittenWork,Written,WrittenWork,0.1303253173828125
6754,The N Word: One Man's Stand is an autobiography of the author Aboriginal activist Stephen Hagan and it is also an account of his fight to have the word Nigger removed from a sign at the Toowoomba sports oval.The The E. S. 'Nigger' Brown Stand was so named in 1960 to honour the rugby league player Edwin Stanley Brown (1898–1972) as a distinguished local sportsman.,WrittenWork,Written,WrittenWork,0.14579987525939941
6755,The Extremes is a BSFA Award winning 1998 science fiction novel by Christopher Priest.,WrittenWork,Written,WrittenWork,0.12790536880493164
6756,The Black Swan published in 1999 is fantasy author Mercedes Lackey's retelling of Swan Lake. The story is conveyed mostly from the point of view of Odile the daughter of the sorcerer Baron Eric Von Rothbart. Sections are also told from the perspective of the debauched Prince Siegfried and his mother the devious Queen Clothilde.,WrittenWork,Written,WrittenWork,0.13933849334716797
6757,House & Garden was an American shelter magazine published by Condé Nast Publications that focused on interior design entertaining and gardening.Foreign editions of the magazine are still published in the United Kingdom (as of October 2009) and South Africa. The British edition is edited by Susan Crewe and is very successful and influential as well as profitable.[citation needed] A Greek edition was launched in November 2007. [1],Company,Company,WrittenWork,0.14648723602294922
6758,Being Digital is a non-fiction book about digital technologies and their possible future by technology author Nicholas Negroponte. It was originally published in January 1995 by Alfred A. Knopf.Being Digital provides a general history of several digital media technologies many that Negroponte himself was directly involved in developing.,WrittenWork,Written,WrittenWork,0.13871169090270996
6759,White Eagle Red Star: The Polish–Soviet War 1919–20 is a 1972 book covering the Polish–Soviet War written by Norman Davies. This monograph is Davies' first book.It is considered by many historians to be one of the best English-language books on the subject (ex. A. J. P. Taylor who wrote the foreword to it also wrote: Norman Davies's book is a permanent contribution to historical knowledge and international understanding.),WrittenWork,Written,WrittenWork,0.1476590633392334
6760,The Fourth Bear is a mystery/fantasy novel by Jasper Fforde published in July 2006. It is Jasper Fforde's sixth novel and the second in the Nursery Crimes series (also known as the Jack Spratt series). It continues the story of Detective Inspector Jack Spratt from The Big Over Easy.,WrittenWork,Written,WrittenWork,0.1386737823486328
6761,The Empire is a 2010 play by British playwright DC Moore set during the War in Afghanistan. It was first staged at the Royal Court Theatre in London directed by Mike Bradwell. The production was critically acclaimed. It won the 2010 TMA Award for best touring production and was nominated for a 2010 Olivier Award for Outstanding Achievement in Affiliated Theatre.,WrittenWork,Written,WrittenWork,0.14565396308898926
6762,The Angel's Kiss: A Melody Malone Mystery is a 2012 mystery novel fictionally written by the character of River Song under the detective pen-name Melody Malone. The book is based on a story partially told in British science fiction television series Doctor Who episode The Angels Take Manhattan. The Angel's Kiss is a prequel to the story shown in the episode as well as the book The Doctor reads within the show as The Angel's Kiss does not contain the chapter revealing Amy Pond's departure.,WrittenWork,Written,WrittenWork,0.1472475528717041
6763,The Cinema Journal is published by the University of Texas Press on behalf of the Society for Cinema and Media Studies (formerly the Society for Cinema Studies). It covers film studies television studies media studies visual arts cultural studies film and media history and moving image studies.,WrittenWork,Written,WrittenWork,0.12953662872314453
6764,Fair Play (in the original Swedish Rent spel) is a novel by Finnish author Tove Jansson first published in 1989.,WrittenWork,Written,WrittenWork,0.12929654121398926
6765,The High Timber Times is a weekly newspaper (published on Thursdays) that primarily serves the 285 Corridor 20-30 miles southwest of Denver Colorado. Communities served by the High Timber Times include Conifer Marshdale and Bailey. It is published by Evergreen Newspapers.,Company,Company,WrittenWork,0.13140583038330078
6766,Ivan the Terrible is a children's novel by Anne Fine published in 2007. It won the Nestlé Children's Book Prize Silver Award.,WrittenWork,Written,WrittenWork,0.12877440452575684
6767,The Dante Club is a mystery novel by Matthew Pearl and his debut work.,WrittenWork,Written,WrittenWork,0.12758302688598633
6768,Nono-chan (ののちゃん) is a yonkoma manga series begun in 1991 by Hisaichi Ishii originally serialized as My Neighbors the Yamadas (となりのやまだ君 Tonari no Yamada-kun) in the Asahi Shimbun in Japan. When the series first began it was generally focused on all of the members of the Yamada family. As the series progressed the daughter (Nonoko or Nono-chan) became the most popular character among readers and more of the strips focused on her and her point of view.,WrittenWork,Written,WrittenWork,0.14711689949035645
6769,The Sand Dwellers is a horror novel of the Cthulhu Mythos by author Adam Niswander. It was published by Fedogan & Bremer in 1998 in an edition of 1000 copies of which 100 were numbered and signed by the author and illustrator.,WrittenWork,Written,WrittenWork,0.1381053924560547
6770,The Mystery of a Hansom Cab is a mystery fiction novel by English writer Fergus Hume. The book was first published in Australia in 1886. Set in Melbourne the story focuses on the investigation of a homicide involving a body discovered in a hansom cab as well as an exploration into the social class divide in the city. The book was successful in Australia selling 100000 copies in the first two print runs.,WrittenWork,Written,WrittenWork,0.14580798149108887
6771,The Book of the Short Sun (1999–2001) is a series of three science fantasy novels or one three-volume novel by the American author Gene Wolfe. It continues The Book of the Long Sun (1993–1996): they share a narrator and Short Sun recounts a search for Silk the Long Sun hero.,WrittenWork,Written,WrittenWork,0.13861584663391113
6772,The Forgotten Garden is a 2008 novel written by Australian author Kate Morton driven by the mystery of why a 4-year-old child is found abandoned on an Australian wharf in 1913.While paying homage to Frances Hodgson Burnett The Secret Garden and the Gothic novel Morton's second work explores living with and overcoming loss - of trust of identity or of loved ones - and was inspired by Morton's own family history.,WrittenWork,Written,WrittenWork,0.1465153694152832
6773,The Legend of Zelda: Hyrule Historia (ハイラル・ヒストリア ゼルダの伝説 大全 Hairaru Hisutoria Zeruda no Densetsu taizen lit. Hyrule Historia: The Legend of Zelda Encyclopedia) is a collector's book about The Legend of Zelda series. The 276-page book reveals the official timeline of the fictional events in the series following years of speculation by fans.,WrittenWork,Written,WrittenWork,0.14572620391845703
6774,Old Fort Duquesne or Captain Jack the Scout is an historical novel by the American writer Charles McKnight (1826 - 1881) set in 1750s Pittsburgh Pennsylvania.The novel tells the story of Captain Jack a scout and Indian fighter who is the protagonist of this retelling of the events of Fort Duquesne during the French and Indian War.,WrittenWork,Written,WrittenWork,0.1388561725616455
6775,The Eye of the Storm is the ninth published novel by the Australian novelist and 1973 Nobel Prize-winner Patrick White. It tells the story of Elizabeth Hunter the powerful matriarch of her family who still maintains a destructive iron grip on those who come to farewell her in her final moments upon her deathbed.,WrittenWork,Written,WrittenWork,0.14584040641784668
6776,The First King of Shannara is a 1996 epic fantasy novel by Terry Brooks.,WrittenWork,Written,WrittenWork,0.12743663787841797
6777,World's Best Science Fiction: 1969 is an anthology of science fiction short stories edited by Donald A. Wollheim and Terry Carr the fifth volume in a series of seven. It was first published in paperback by Ace Books in 1969 followed by a hardcover edition issued in September of the same year by the same publisher as a selection of the Science Fiction Book Club. The book collects nineteen novelettes and short stories by various science fiction authors with an introduction by the editors.,Album,Album,WrittenWork,0.1491401195526123
6778,Love and Death is an original novel based on the U.S. television series Angel. Tagline: It's open season on monsters.,WrittenWork,Written,WrittenWork,0.1281874179840088
